TransectNum,date,year,stratum,Rank,Observer,Point,StartTime,TimePeriod,Common Name,BirdCode,radialDistance,How,Sex,visual,Migrant,CL_Count,CL_ID,88,PtVisitZone,PtVisitEasting,PtVisitNorthing,MgmtEntity,MgmtRegion,MgmtUnit,MgmtForest,MgmtDistrict,County,State,BCR,primaryHabitat
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,11,744,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,11,729,4,Barn Swallow,BARS,142,V,U,1,0,2,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,11,729,4,Cassin's Sparrow,CASP,113,S,U,0,0,1,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,11,744,5,Northern Bobwhite,NOBO,196,C,U,0,0,1,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,11,729,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,11,744,6,Eastern Meadowlark,EAME,188,S,U,0,0,1,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,11,744,6,Eastern Meadowlark,EAME,149,S,U,0,0,1,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,11,729,6,Unknown Bird,UNBI,164,V,U,0,0,1,,0,13,625375,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,1,Horned Lark,HOLA,187,S,U,0,0,1,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,1,Long-billed Curlew,LBCU,202,C,U,1,0,1,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,1,Eastern Meadowlark,EAME,94,C,U,0,0,1,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,2,Chihuahuan Raven,CHRA,311,C,U,0,0,1,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,3,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,5,Long-billed Curlew,LBCU,328,C,U,0,0,1,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,12,820,6,Eastern Meadowlark,EAME,84,S,U,0,0,1,,0,13,625125,3778375,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,1,Cassin's Sparrow,CASP,234,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,1,Mourning Dove,MODO,236,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,1,Northern Bobwhite,NOBO,211,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,1,Scaled Quail,SCQU,301,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,1,Scaled Quail,SCQU,63,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,1,Eastern Meadowlark,EAME,243,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,1,Lark Sparrow,LASP,261,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,1,Eastern Meadowlark,EAME,101,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,1,Eastern Meadowlark,EAME,149,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,2,Unknown Bird,UNBI,192,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,2,Eastern Meadowlark,EAME,184,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,2,Mourning Dove,MODO,121,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,3,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,3,Chihuahuan Raven,CHRA,302,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,4,Cassin's Sparrow,CASP,160,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,4,Cassin's Sparrow,CASP,174,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,5,Scaled Quail,SCQU,169,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,5,Western Meadowlark,WEME,152,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,13,657,6,Horned Lark,HOLA,97,S,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,13,640,6,Long-billed Curlew,LBCU,197,C,U,0,0,1,,0,13,625875,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,1,Cassin's Sparrow,CASP,172,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,1,Scaled Quail,SCQU,278,C,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,1,Chihuahuan Raven,CHRA,752,V,U,1,0,2,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,1,Scaled Quail,SCQU,155,C,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,1,Eastern Meadowlark,EAME,112,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,1,Horned Lark,HOLA,34,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,1,Horned Lark,HOLA,39,C,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,1,Cassin's Sparrow,CASP,62,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,1,Eastern Meadowlark,EAME,62,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,1,Long-billed Curlew,LBCU,141,V,U,1,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,2,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,2,Cassin's Sparrow,CASP,71,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,2,Northern Bobwhite,NOBO,92,C,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,3,Horned Lark,HOLA,56,C,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,3,Long-billed Curlew,LBCU,102,C,U,1,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,3,Horned Lark,HOLA,58,C,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,4,Eastern Meadowlark,EAME,160,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,4,Chihuahuan Raven,CHRA,216,C,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,5,Cassin's Sparrow,CASP,200,S,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,14,713,6,Unknown Bird,UNBI,43,V,U,0,0,1,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,14,656,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625625,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,1,Eastern Meadowlark,EAME,58,S,U,0,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,1,Eastern Meadowlark,EAME,74,S,U,0,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,1,Eastern Meadowlark,EAME,77,C,U,0,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,15,756,1,Eastern Meadowlark,EAME,169,S,U,0,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,1,Cassin's Sparrow,CASP,113,S,U,0,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,1,Chihuahuan Raven,CHRA,504,V,U,1,0,3,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,15,756,2,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,2,Long-billed Curlew,LBCU,150,C,U,1,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,15,756,3,Long-billed Curlew,LBCU,164,VS,U,1,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,3,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,15,756,4,Eastern Meadowlark,EAME,177,S,U,0,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,4,Cassin's Sparrow,CASP,92,S,U,0,0,1,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,15,756,5,Chihuahuan Raven,CHRA,316,C,U,0,0,4,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/7/2017,2017,NM-BCR18-AO,12,NMCNE,15,743,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,GR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,15,756,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625375,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,1,Eastern Meadowlark,EAME,114,S,U,0,0,1,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,1,Eastern Meadowlark,EAME,276,S,U,0,0,1,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,1,Horned Lark,HOLA,62,C,U,0,0,2,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,2,Scaled Quail,SCQU,301,C,U,0,0,1,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,3,Long-billed Curlew,LBCU,211,S,U,1,0,1,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,4,Horned Lark,HOLA,93,C,U,0,0,1,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO12,5/5/2016,2016,NM-BCR18-AO,12,BRAMI,16,808,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,625125,3778125,All Other Lands,n/a,n/a,n/a,n/a,Roosevelt,NM,18,AR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Cassin's Sparrow,CASP,81,S,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Cassin's Sparrow,CASP,86,S,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Eastern Meadowlark,EAME,138,S,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Mourning Dove,MODO,117,C,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Brewer's Sparrow,BRSP,37,S,U,0,1,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Cassin's Sparrow,CASP,64,S,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Cassin's Sparrow,CASP,109,S,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,1,Eastern Meadowlark,EAME,46,S,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,2,Northern Bobwhite,NOBO,235,C,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,2,Brewer's Sparrow,BRSP,136,S,U,0,1,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,3,Brewer's Sparrow,BRSP,52,S,U,0,1,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,3,Mourning Dove,MODO,160,C,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,1,538,6,Cassin's Sparrow,CASP,146,S,U,0,0,1,,0,13,638875,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,GR
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Cassin's Sparrow,CASP,40,S,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Eastern Meadowlark,EAME,86,S,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Northern Bobwhite,NOBO,249,C,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Cassin's Sparrow,CASP,38,S,U,1,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Cassin's Sparrow,CASP,58,S,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Cassin's Sparrow,CASP,71,S,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Eastern Meadowlark,EAME,117,S,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,1,Scaled Quail,SCQU,148,C,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,2,Cassin's Sparrow,CASP,125,S,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,2,Mourning Dove,MODO,91,C,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,3,No Birds,NOBI,-1,U,U,0,0,0,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,5,Brewer's Sparrow,BRSP,167,S,U,0,1,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
NM-BCR18-AO24,5/8/2017,2017,NM-BCR18-AO,24,NMCNE,2,554,6,Cassin's Sparrow,CASP,145,S,U,0,0,1,,0,13,638625,3801875,All Other Lands,n/a,n/a,n/a,n/a,Curry,NM,18,SA
