TransectNum,date,year,stratum,Rank,Observer,Point,StartTime,TimePeriod,Common Name,BirdCode,radialDistance,How,Sex,visual,Migrant,CL_Count,CL_ID,88,PtVisitZone,PtVisitEasting,PtVisitNorthing,MgmtEntity,County,State,BCR,primaryHabitat
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,5,628,2,Northern Mockingbird,NOMO,248,S,U,0,0,1,,0,13,458875,3772625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,5,628,2,Say's Phoebe,SAPH,169,S,U,0,0,1,,0,13,458875,3772625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,5,628,3,Ash-throated Flycatcher,ATFL,143,S,U,0,0,1,,0,13,458875,3772625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,5,628,3,Gray Flycatcher,GRFL,89,S,U,0,0,1,,0,13,458875,3772625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,5,628,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458875,3772625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,5,628,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458875,3772625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,5,628,6,Black-throated Sparrow,BTSP,160,S,U,0,0,1,,0,13,458875,3772625,All Other Lands,Lincoln,NM,16,RI
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,1,Ash-throated Flycatcher,ATFL,63,C,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,1,Bewick's Wren,BEWR,68,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,1,Chipping Sparrow,CHSP,38,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,1,Chipping Sparrow,CHSP,54,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,1,Common Raven,CORA,310,C,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,1,Lark Sparrow,LASP,61,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,1,Western Wood-Pewee,WEWP,92,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,2,Black-throated Sparrow,BTSP,109,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,2,Lark Sparrow,LASP,149,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,2,Northern Mockingbird,NOMO,225,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,3,Bewick's Wren,BEWR,73,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,3,Common Nighthawk,CONI,96,C,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,4,Canyon Towhee,CANT,134,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,4,Mourning Dove,MODO,140,S,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,6,Black-throated Sparrow,BTSP,91,CS,U,0,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,6,644,6,House Finch,HOFI,18,C,U,1,0,1,,0,13,458625,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,1,Chipping Sparrow,CHSP,27,C,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,1,Chipping Sparrow,CHSP,51,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,1,Chipping Sparrow,CHSP,82,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,1,Northern Mockingbird,NOMO,223,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,1,Spotted Towhee,SPTO,63,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,2,Bewick's Wren,BEWR,66,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,2,Bewick's Wren,BEWR,93,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,2,Black-throated Sparrow,BTSP,47,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,2,Spotted Towhee,SPTO,98,C,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,3,Chipping Sparrow,CHSP,86,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,3,Lark Sparrow,LASP,64,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,4,Mourning Dove,MODO,71,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,5,Ash-throated Flycatcher,ATFL,135,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,5,Brown-headed Cowbird,BHCO,29,C,U,1,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,7,659,6,Gray Flycatcher,GRFL,68,S,U,0,0,1,,0,13,458375,3772625,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,1,Bewick's Wren,BEWR,68,S,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,1,Chipping Sparrow,CHSP,28,C,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,1,Common Nighthawk,CONI,62,C,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,1,House Finch,HOFI,37,S,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,1,Mourning Dove,MODO,138,S,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,1,Spotted Towhee,SPTO,41,S,U,1,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,2,Common Raven,CORA,340,C,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,2,Northern Mockingbird,NOMO,315,S,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,2,Scott's Oriole,SCOR,98,S,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,3,Chipping Sparrow,CHSP,32,C,U,1,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,3,Lark Sparrow,LASP,38,V,U,1,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,4,Chipping Sparrow,CHSP,27,C,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,5,Brown-headed Cowbird,BHCO,91,C,U,0,0,1,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,8,715,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458125,3772625,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,1,Ash-throated Flycatcher,ATFL,52,S,U,0,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,1,Bewick's Wren,BEWR,57,S,U,0,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,1,Black-throated Sparrow,BTSP,83,S,U,0,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,1,Gray Flycatcher,GRFL,49,S,U,0,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,1,Spotted Towhee,SPTO,95,S,U,0,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,2,Chipping Sparrow,CHSP,28,C,U,0,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,2,Common Nighthawk,CONI,37,V,U,1,0,4,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,2,Common Raven,CORA,325,C,U,0,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,3,Bewick's Wren,BEWR,17,C,U,1,0,1,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,4,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,9,814,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458875,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,1,Ash-throated Flycatcher,ATFL,62,C,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,1,Bewick's Wren,BEWR,59,S,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,1,Chipping Sparrow,CHSP,73,S,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,1,Chipping Sparrow,CHSP,81,S,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,1,Mourning Dove,MODO,67,S,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,2,Bewick's Wren,BEWR,76,S,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,3,Black-throated Sparrow,BTSP,92,S,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,3,Gray Flycatcher,GRFL,55,S,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,4,Brown-headed Cowbird,BHCO,47,C,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,5,Black-throated Sparrow,BTSP,41,C,U,0,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,5,Black-throated Sparrow,BTSP,48,CS,U,1,0,1,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,10,800,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458625,3772375,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,1,Brown-headed Cowbird,BHCO,62,C,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,1,Canyon Towhee,CANT,31,S,U,1,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,1,Gray Flycatcher,GRFL,51,S,U,1,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,1,Mourning Dove,MODO,63,S,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,1,Western Bluebird,WEBL,68,C,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,2,Barn Swallow,BARS,48,C,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,2,Bewick's Wren,BEWR,59,S,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,3,Ash-throated Flycatcher,ATFL,78,C,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,3,Chipping Sparrow,CHSP,74,S,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,3,Mourning Dove,MODO,113,S,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,3,Spotted Towhee,SPTO,93,S,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,4,Juniper Titmouse,JUTI,66,S,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,4,Mourning Dove,MODO,102,S,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,11,744,6,Canyon Towhee,CANT,54,C,U,0,0,1,,0,13,458375,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,1,Ash-throated Flycatcher,ATFL,65,C,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,1,Bewick's Wren,BEWR,41,S,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,1,Bewick's Wren,BEWR,52,S,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,1,Black-throated Sparrow,BTSP,73,S,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,1,Chipping Sparrow,CHSP,29,C,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,1,Chipping Sparrow,CHSP,34,C,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,2,Bewick's Wren,BEWR,88,S,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,2,Northern Mockingbird,NOMO,194,S,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,3,Brown-headed Cowbird,BHCO,67,C,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,4,Mourning Dove,MODO,88,S,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,6,Black-throated Sparrow,BTSP,52,S,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,6,Bushtit,BUSH,65,C,U,1,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,12,730,6,Pinyon Jay,PIJA,220,C,U,0,0,1,,0,13,458125,3772375,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,1,Ash-throated Flycatcher,ATFL,42,S,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,1,Bewick's Wren,BEWR,61,S,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,1,Chipping Sparrow,CHSP,39,S,U,1,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,1,Common Nighthawk,CONI,84,C,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,2,Unknown Bird,UNBI,89,V,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,3,Black-throated Sparrow,BTSP,98,S,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,3,House Finch,HOFI,113,S,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,4,Spotted Towhee,SPTO,77,S,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,5,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,13,828,6,Bewick's Wren,BEWR,48,S,U,0,0,1,,0,13,458875,3772125,All Other Lands,Lincoln,NM,16,GR
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,1,Bewick's Wren,BEWR,63,S,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,1,Common Nighthawk,CONI,28,S,U,1,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,1,Common Nighthawk,CONI,34,C,U,1,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,1,Juniper Titmouse,JUTI,51,C,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,1,Mourning Dove,MODO,43,S,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,1,Spotted Towhee,SPTO,87,C,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,2,Bushtit,BUSH,17,C,U,1,0,2,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,3,Ash-throated Flycatcher,ATFL,74,C,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,3,Bewick's Wren,BEWR,138,S,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,4,Chipping Sparrow,CHSP,108,S,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,4,Gray Flycatcher,GRFL,96,S,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,5,Canyon Towhee,CANT,62,C,U,0,0,1,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
NM-RANCH-RA3,6/3/2017,2017,NM-RANCH-RA,3,MRUEH,14,840,6,No Birds,NOBI,-1,U,U,0,0,0,,0,13,458625,3772125,All Other Lands,Lincoln,NM,16,PJ
